trade_id,trade_date,entry_hour,side,entry_time,exit_time,entry,exit,sl,tp,risk_distance,bars_in_trade,pnl,r_multiple,exit_reason,be_activated,mfe_r,mae_r,best_r,worst_r,orb_high,orb_low,atr_at_entry,adx_h1_at_entry,balance_after
24,2025-07-24,9,SELL,2025-07-24 09:30:00,2025-07-24 11:00:00,3371.81,3367.36,3385.5208383965664,3351.2437424051504,13.710838396566487,19,16.199477930638054,0.3246,timeout,False,0.4391,0.415,0.4391,0.415,3385.27,3374.38,2.5083839656663525,43.73813637405093,9998.600557289412
25,2025-07-25,10,SELL,2025-07-25 10:40:00,2025-07-25 12:10:00,3353.75,3344.78,3363.6006121951755,3338.974081707237,9.850612195175472,19,45.52379345661896,0.9106,timeout,True,1.0832,0.1665,1.0832,0.1665,3363.4,3355.25,2.0061219517539866,46.34384686164168,10044.124350746031
26,2025-07-28,11,SELL,2025-07-28 11:15:00,2025-07-28 12:00:00,3337.45,3337.45,3344.275748374145,3327.2113774387817,6.825748374145405,10,0.0,0.0,breakeven,True,0.7618,0.1362,0.7618,0.1362,3344.05,3337.97,2.2574837414497004,40.52680374591721,10044.124350746031
27,2025-08-12,9,SELL,2025-08-12 09:50:00,2025-08-12 10:35:00,3347.13,3355.8958370614096,3355.8958370614096,3333.981244407886,8.765837061409457,10,-50.22062175373016,-1.0,sl,False,0.4073,1.2469,0.4073,1.2469,3355.63,3348.48,2.6583706140941143,32.49277601040719,9993.903728992302
28,2025-08-15,10,SELL,2025-08-15 10:40:00,2025-08-15 12:10:00,3340.54,3339.52,3348.859086889174,3328.0613696662394,8.319086889173832,19,6.126743198726411,0.1226,timeout,False,0.2669,0.9244,0.2669,0.9244,3348.67,3341.91,1.890868891735252,23.228266459764015,10000.030472191029
29,2025-10-22,11,SELL,2025-10-22 11:10:00,2025-10-22 11:20:00,4102.63,4102.63,4147.774576632308,4034.9131350515386,45.14457663230769,3,0.0,0.0,breakeven,True,1.0311,0.2623,1.0311,0.2623,4146.84,4107.47,9.345766323079824,49.341777269600186,10000.030472191029
30,2025-10-28,9,SELL,2025-10-28 09:10:00,2025-10-28 10:40:00,3956.94,3930.9,3994.7381934611485,3900.242709808277,37.79819346114846,19,34.44619565793688,0.6889,timeout,True,0.9268,0.0799,0.9268,0.0799,3994.1,3959.29,6.381934611486673,38.22938958295705,10034.476667848965
31,2025-11-18,9,SELL,2025-11-18 09:25:00,2025-11-18 10:10:00,4003.67,4025.5663238670218,4025.5663238670218,3970.8255141994678,21.896323867021692,10,-50.172383339244824,-1.0,sl,False,0.2594,1.055,0.2594,1.055,4025.11,4007.61,4.563238670215615,51.374944126044994,9984.30428450972
32,2026-01-08,14,SELL,2026-01-08 14:15:00,2026-01-08 15:45:00,4412.3,4429.65,4438.182538240137,4373.476192639795,25.882538240136455,19,-33.464198474091575,-0.6703,timeout,False,0.1793,0.9164,0.1793,0.9164,4437.78,4415.67,4.025382401372573,32.956767698696325,9950.840086035629
33,2026-02-05,14,SELL,2026-02-05 14:20:00,2026-02-05 15:50:00,4820.05,4841.68,4935.286825409646,4647.194761885532,115.23682540964546,19,-9.338884089171383,-0.1877,timeout,False,0.1576,0.44,0.1576,0.44,4933.94,4826.62,13.468254096463118,34.17090413729599,9941.501201946458
34,2026-02-13,13,SELL,2026-02-13 13:25:00,2026-02-13 14:55:00,4938.79,4969.38,4987.144634208248,4866.258048687628,48.35463420824817,19,-31.44585071803412,-0.6326,timeout,False,0.0922,0.7232,0.0922,0.7232,4986.26,4944.67,8.846342082474766,32.568850972076056,9910.055351228424
35,2026-03-05,15,SELL,2026-03-05 15:25:00,2026-03-05 16:00:00,5103.86,5128.61,5177.545050863679,4993.332423704482,73.68505086367895,8,-16.643394220943982,-0.3359,timeout,False,0.0615,0.4586,0.0615,0.4586,5176.47,5120.68,10.75050863678208,28.30289514576047,9893.41195700748
36,2026-03-06,15,SELL,2026-03-06 15:55:00,2026-03-06 16:00:00,5101.88,5101.88,5130.971307026552,5058.243039460172,29.091307026551476,2,0.0,0.0,breakeven,True,0.9673,0.021,0.9673,0.021,5129.82,5108.97,11.513070265519302,28.018389121923033,9893.41195700748
37,2026-03-13,9,SELL,2026-03-13 09:25:00,2026-03-13 10:55:00,5096.22,5084.95,5118.174611978305,5063.288082032544,21.954611978304456,19,25.39301374710281,0.5133,timeout,True,1.1255,0.0843,1.1255,0.0843,5117.7,5098.17,4.746119783049327,39.02396631776398,9918.804970754583
38,2026-03-16,10,SELL,2026-03-16 10:40:00,2026-03-16 12:10:00,4998.11,4985.01,5026.670475220784,4955.269287168823,28.56047522078461,19,22.74758107356696,0.4587,timeout,False,0.6421,0.1807,0.6421,0.1807,5026.0,5002.98,6.704752207840435,50.39104964949161,9941.55255182815
39,2026-03-17,15,SELL,2026-03-17 15:40:00,2026-03-17 16:00:00,5017.13,5016.87,5044.6945935899785,4975.783109615033,27.564593589978358,5,0.46886300990435137,0.0094,timeout,False,0.2775,0.0352,0.2775,0.0352,5044.21,5019.95,4.845935899780674,22.207016115775197,9942.021414838055
40,2026-03-18,13,SELL,2026-03-18 13:35:00,2026-03-18 14:25:00,4980.38,4946.466548644521,5002.98896757032,4946.466548644521,22.60896757031969,11,74.56516061128441,1.5,tp,True,1.5078,0.004,1.5078,0.004,5002.56,4981.59,4.289675703194857,22.311935926989666,10016.586575449339
41,2026-03-19,9,SELL,2026-03-19 09:20:00,2026-03-19 09:45:00,4821.76,4773.000047864765,4854.266634756824,4773.000047864765,32.50663475682359,6,75.12439931586934,1.5,tp,True,1.9353,0.1335,1.9353,0.1335,4853.62,4826.8,6.4663475682406215,45.49079721136245,10091.710974765208
42,2026-03-20,15,SELL,2026-03-20 15:15:00,2026-03-20 16:00:00,4685.25,4670.28,4728.429067766844,4620.481398349733,43.17906776684413,10,17.49376736292602,0.3467,timeout,False,0.5445,0.1533,0.5445,0.1533,4727.42,4685.55,10.090677668443725,31.368476573358354,10109.204742128135
43,2026-03-23,12,SELL,2026-03-23 12:35:00,2026-03-23 14:05:00,4281.47,4384.111880067617,4384.111880067617,4127.5071798985755,102.64188006761651,19,-50.546023710640675,-1.0,sl,False,0.5644,1.3498,0.5644,1.3498,4381.61,4302.2,25.018800676170674,51.61997621050898,10058.658718417495
