rr_ratio,breakeven_trigger_r,max_hold_m5_bars,breakout_buffer_atr,body_pct_min,regime_adx_min,min_h1_ema_spread_atr,h1_slope_lookback,trades,win_rate,profit_factor,sharpe,sortino,max_dd_pct,total_return_pct,avg_win,avg_loss,expectancy,timeout_pct,avg_timeout_r,second_half_pf,trades_csv,verdict,score
1.6,0.9,24,0.01,0.15,24,0.2,2,38,42.11,1.589,0.049,0.038,1.25,2.38,40.15,22.46,6.27,71.05,0.1466,1.058,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body015_adx24_spr02_slp2.csv,RECHAZADO,153.83
1.6,0.9,24,0.01,0.2,24,0.2,2,38,42.11,1.589,0.049,0.038,1.25,2.38,40.15,22.46,6.27,71.05,0.1466,1.058,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body02_adx24_spr02_slp2.csv,RECHAZADO,153.83
1.6,0.9,24,0.02,0.15,24,0.2,2,38,42.11,1.589,0.049,0.038,1.25,2.38,40.15,22.46,6.27,71.05,0.1466,1.058,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body015_adx24_spr02_slp2.csv,RECHAZADO,153.83
1.6,0.9,24,0.02,0.2,24,0.2,2,38,42.11,1.589,0.049,0.038,1.25,2.38,40.15,22.46,6.27,71.05,0.1466,1.058,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body02_adx24_spr02_slp2.csv,RECHAZADO,153.83
1.6,0.9,24,0.01,0.15,24,0.25,2,37,43.24,1.589,0.049,0.038,1.25,2.38,40.15,22.46,6.44,72.97,0.1466,1.058,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body015_adx24_spr025_slp2.csv,RECHAZADO,153.67
1.6,0.9,24,0.01,0.2,24,0.25,2,37,43.24,1.589,0.049,0.038,1.25,2.38,40.15,22.46,6.44,72.97,0.1466,1.058,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body02_adx24_spr025_slp2.csv,RECHAZADO,153.67
1.6,0.9,24,0.02,0.15,24,0.25,2,37,43.24,1.589,0.049,0.038,1.25,2.38,40.15,22.46,6.44,72.97,0.1466,1.058,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body015_adx24_spr025_slp2.csv,RECHAZADO,153.67
1.6,0.9,24,0.02,0.2,24,0.25,2,37,43.24,1.589,0.049,0.038,1.25,2.38,40.15,22.46,6.44,72.97,0.1466,1.058,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body02_adx24_spr025_slp2.csv,RECHAZADO,153.67
1.6,0.9,24,0.01,0.15,24,0.15,2,39,41.03,1.586,0.049,0.039,1.26,2.37,40.15,21.32,6.09,71.79,0.1408,1.055,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body015_adx24_spr015_slp2.csv,RECHAZADO,153.49
1.6,0.9,24,0.01,0.2,24,0.15,2,39,41.03,1.586,0.049,0.039,1.26,2.37,40.15,21.32,6.09,71.79,0.1408,1.055,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body02_adx24_spr015_slp2.csv,RECHAZADO,153.49
1.6,0.9,24,0.02,0.15,24,0.15,2,39,41.03,1.586,0.049,0.039,1.26,2.37,40.15,21.32,6.09,71.79,0.1408,1.055,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body015_adx24_spr015_slp2.csv,RECHAZADO,153.49
1.6,0.9,24,0.02,0.2,24,0.15,2,39,41.03,1.586,0.049,0.039,1.26,2.37,40.15,21.32,6.09,71.79,0.1408,1.055,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body02_adx24_spr015_slp2.csv,RECHAZADO,153.49
1.5,0.7,18,0.01,0.25,26,0.15,2,37,45.95,1.388,0.039,0.034,1.23,1.69,35.57,27.23,4.57,67.57,0.0561,1.119,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr15_be07_h18_buf001_body025_adx26_spr015_slp2.csv,RECHAZADO,153.06
1.5,0.7,18,0.02,0.25,26,0.15,2,37,45.95,1.388,0.039,0.034,1.23,1.69,35.57,27.23,4.57,67.57,0.0561,1.119,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr15_be07_h18_buf002_body025_adx26_spr015_slp2.csv,RECHAZADO,153.06
1.6,0.9,24,0.01,0.25,24,0.2,2,38,42.11,1.574,0.049,0.038,1.25,2.32,39.77,22.46,6.11,71.05,0.1422,1.035,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body025_adx24_spr02_slp2.csv,RECHAZADO,151.83
1.6,0.9,24,0.02,0.25,24,0.2,2,38,42.11,1.574,0.049,0.038,1.25,2.32,39.77,22.46,6.11,71.05,0.1422,1.035,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body025_adx24_spr02_slp2.csv,RECHAZADO,151.83
1.4,0.8,24,0.03,0.15,24,0.15,2,39,43.59,1.572,0.048,0.04,1.25,2.31,37.37,22.45,5.93,66.67,0.0624,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf003_body015_adx24_spr015_slp2.csv,RECHAZADO,151.74
1.4,0.8,24,0.03,0.2,24,0.15,2,39,43.59,1.572,0.048,0.04,1.25,2.31,37.37,22.45,5.93,66.67,0.0624,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf003_body02_adx24_spr015_slp2.csv,RECHAZADO,151.74
1.6,0.9,24,0.01,0.25,24,0.25,2,37,43.24,1.574,0.049,0.038,1.25,2.32,39.77,22.46,6.27,72.97,0.1422,1.035,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body025_adx24_spr025_slp2.csv,RECHAZADO,151.65
1.6,0.9,24,0.02,0.25,24,0.25,2,37,43.24,1.574,0.049,0.038,1.25,2.32,39.77,22.46,6.27,72.97,0.1422,1.035,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body025_adx24_spr025_slp2.csv,RECHAZADO,151.65
1.4,0.8,24,0.03,0.15,24,0.2,2,38,44.74,1.572,0.047,0.038,1.25,2.31,37.37,22.45,6.09,68.42,0.0624,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf003_body015_adx24_spr02_slp2.csv,RECHAZADO,151.56
1.4,0.8,24,0.03,0.2,24,0.2,2,38,44.74,1.572,0.047,0.038,1.25,2.31,37.37,22.45,6.09,68.42,0.0624,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf003_body02_adx24_spr02_slp2.csv,RECHAZADO,151.56
1.4,0.9,24,0.03,0.15,24,0.2,2,38,44.74,1.572,0.047,0.038,1.25,2.31,37.37,22.45,6.09,68.42,0.0624,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf003_body015_adx24_spr02_slp2.csv,RECHAZADO,151.56
1.4,0.9,24,0.03,0.2,24,0.2,2,38,44.74,1.572,0.047,0.038,1.25,2.31,37.37,22.45,6.09,68.42,0.0624,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf003_body02_adx24_spr02_slp2.csv,RECHAZADO,151.56
1.5,0.8,18,0.01,0.15,24,0.15,2,39,48.72,1.568,0.054,0.048,1.23,2.3,33.39,23.8,5.89,74.36,0.0549,1.055,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr15_be08_h18_buf001_body015_adx24_spr015_slp2.csv,RECHAZADO,151.53
1.5,0.8,18,0.01,0.2,24,0.15,2,39,48.72,1.568,0.054,0.048,1.23,2.3,33.39,23.8,5.89,74.36,0.0549,1.055,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr15_be08_h18_buf001_body02_adx24_spr015_slp2.csv,RECHAZADO,151.53
1.5,0.8,18,0.02,0.15,24,0.15,2,39,48.72,1.568,0.054,0.048,1.23,2.3,33.39,23.8,5.89,74.36,0.0549,1.055,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr15_be08_h18_buf002_body015_adx24_spr015_slp2.csv,RECHAZADO,151.53
1.5,0.8,18,0.02,0.2,24,0.15,2,39,48.72,1.568,0.054,0.048,1.23,2.3,33.39,23.8,5.89,74.36,0.0549,1.055,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr15_be08_h18_buf002_body02_adx24_spr015_slp2.csv,RECHAZADO,151.53
1.6,0.9,24,0.01,0.25,24,0.15,2,39,41.03,1.571,0.049,0.039,1.26,2.31,39.77,21.32,5.93,71.79,0.1365,1.032,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body025_adx24_spr015_slp2.csv,RECHAZADO,151.49
1.6,0.9,24,0.02,0.25,24,0.15,2,39,41.03,1.571,0.049,0.039,1.26,2.31,39.77,21.32,5.93,71.79,0.1365,1.032,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body025_adx24_spr015_slp2.csv,RECHAZADO,151.49
1.4,0.7,24,0.03,0.15,24,0.15,2,39,41.03,1.569,0.047,0.039,1.25,2.3,39.62,22.45,5.9,64.1,0.0638,1.06,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf003_body015_adx24_spr015_slp2.csv,RECHAZADO,151.35
1.4,0.7,24,0.03,0.2,24,0.15,2,39,41.03,1.569,0.047,0.039,1.25,2.3,39.62,22.45,5.9,64.1,0.0638,1.06,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf003_body02_adx24_spr015_slp2.csv,RECHAZADO,151.35
1.4,0.9,24,0.03,0.15,24,0.15,2,39,43.59,1.569,0.048,0.039,1.26,2.3,37.37,21.31,5.91,69.23,0.0594,1.062,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf003_body015_adx24_spr015_slp2.csv,RECHAZADO,151.22
1.4,0.9,24,0.03,0.2,24,0.15,2,39,43.59,1.569,0.048,0.039,1.26,2.3,37.37,21.31,5.91,69.23,0.0594,1.062,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf003_body02_adx24_spr015_slp2.csv,RECHAZADO,151.22
1.4,0.7,24,0.03,0.15,24,0.2,2,38,42.11,1.569,0.047,0.038,1.25,2.3,39.62,22.45,6.05,65.79,0.0638,1.06,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf003_body015_adx24_spr02_slp2.csv,RECHAZADO,151.15
1.4,0.7,24,0.03,0.2,24,0.2,2,38,42.11,1.569,0.047,0.038,1.25,2.3,39.62,22.45,6.05,65.79,0.0638,1.06,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf003_body02_adx24_spr02_slp2.csv,RECHAZADO,151.15
1.6,0.8,24,0.03,0.15,22,0.25,2,42,45.24,1.548,0.035,0.023,1.55,2.4,35.62,21.86,5.7,76.19,0.1246,1.312,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be08_h24_buf003_body015_adx22_spr025_slp2.csv,RECHAZADO,151.15
1.6,0.8,24,0.03,0.2,22,0.25,2,42,45.24,1.548,0.035,0.023,1.55,2.4,35.62,21.86,5.7,76.19,0.1246,1.312,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be08_h24_buf003_body02_adx22_spr025_slp2.csv,RECHAZADO,151.15
1.6,0.9,24,0.03,0.15,22,0.25,2,42,45.24,1.548,0.035,0.023,1.55,2.4,35.62,21.86,5.7,76.19,0.1246,1.312,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf003_body015_adx22_spr025_slp2.csv,RECHAZADO,151.15
1.6,0.9,24,0.03,0.2,22,0.25,2,42,45.24,1.548,0.035,0.023,1.55,2.4,35.62,21.86,5.7,76.19,0.1246,1.312,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf003_body02_adx22_spr025_slp2.csv,RECHAZADO,151.15
1.5,0.8,18,0.01,0.25,24,0.2,3,37,48.65,1.575,0.053,0.046,1.24,2.23,33.9,24.21,6.02,72.97,0.0538,1.089,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h18_buf001_body025_adx24_spr02_slp3.csv,RECHAZADO,151.13
1.5,0.8,18,0.02,0.25,24,0.2,3,37,48.65,1.575,0.053,0.046,1.24,2.23,33.9,24.21,6.02,72.97,0.0538,1.089,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h18_buf002_body025_adx24_spr02_slp3.csv,RECHAZADO,151.13
1.4,0.9,24,0.01,0.15,24,0.25,2,37,43.24,1.566,0.046,0.036,1.25,2.29,39.54,22.44,6.18,67.57,0.0629,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf001_body015_adx24_spr025_slp2.csv,RECHAZADO,150.58
1.4,0.9,24,0.01,0.2,24,0.25,2,37,43.24,1.566,0.046,0.036,1.25,2.29,39.54,22.44,6.18,67.57,0.0629,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf001_body02_adx24_spr025_slp2.csv,RECHAZADO,150.58
1.4,0.9,24,0.02,0.15,24,0.25,2,37,43.24,1.566,0.046,0.036,1.25,2.29,39.54,22.44,6.18,67.57,0.0629,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf002_body015_adx24_spr025_slp2.csv,RECHAZADO,150.58
1.4,0.9,24,0.02,0.2,24,0.25,2,37,43.24,1.566,0.046,0.036,1.25,2.29,39.54,22.44,6.18,67.57,0.0629,1.065,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf002_body02_adx24_spr025_slp2.csv,RECHAZADO,150.58
1.5,0.7,18,0.01,0.15,24,0.15,2,39,46.15,1.561,0.054,0.048,1.23,2.27,35.07,23.79,5.81,71.79,0.0547,1.043,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr15_be07_h18_buf001_body015_adx24_spr015_slp2.csv,RECHAZADO,150.58
1.5,0.7,18,0.01,0.2,24,0.15,2,39,46.15,1.561,0.054,0.048,1.23,2.27,35.07,23.79,5.81,71.79,0.0547,1.043,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr15_be07_h18_buf001_body02_adx24_spr015_slp2.csv,RECHAZADO,150.58
1.5,0.7,18,0.02,0.15,24,0.15,2,39,46.15,1.561,0.054,0.048,1.23,2.27,35.07,23.79,5.81,71.79,0.0547,1.043,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr15_be07_h18_buf002_body015_adx24_spr015_slp2.csv,RECHAZADO,150.58
1.5,0.7,18,0.02,0.2,24,0.15,2,39,46.15,1.561,0.054,0.048,1.23,2.27,35.07,23.79,5.81,71.79,0.0547,1.043,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr15_be07_h18_buf002_body02_adx24_spr015_slp2.csv,RECHAZADO,150.58
1.5,0.7,18,0.01,0.25,24,0.2,3,37,45.95,1.567,0.052,0.045,1.24,2.2,35.71,24.21,5.94,70.27,0.0536,1.076,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr15_be07_h18_buf001_body025_adx24_spr02_slp3.csv,RECHAZADO,150.08
1.5,0.7,18,0.02,0.25,24,0.2,3,37,45.95,1.567,0.052,0.045,1.24,2.2,35.71,24.21,5.94,70.27,0.0536,1.076,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr15_be07_h18_buf002_body025_adx24_spr02_slp3.csv,RECHAZADO,150.08
1.5,0.8,18,0.01,0.25,22,0.2,3,40,50.0,1.552,0.06,0.053,1.24,2.29,32.23,24.44,5.73,75.0,0.0527,0.922,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h18_buf001_body025_adx22_spr02_slp3.csv,RECHAZADO,149.93
1.5,0.8,18,0.02,0.25,22,0.2,3,40,50.0,1.552,0.06,0.053,1.24,2.29,32.23,24.44,5.73,75.0,0.0527,0.922,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be08_h18_buf002_body025_adx22_spr02_slp3.csv,RECHAZADO,149.93
1.4,0.8,24,0.03,0.25,24,0.15,2,39,43.59,1.557,0.048,0.04,1.25,2.25,37.01,22.45,5.77,66.67,0.0578,1.042,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf003_body025_adx24_spr015_slp2.csv,RECHAZADO,149.74
1.4,0.8,24,0.03,0.25,24,0.2,2,38,44.74,1.557,0.047,0.038,1.25,2.25,37.01,22.45,5.93,68.42,0.0578,1.042,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf003_body025_adx24_spr02_slp2.csv,RECHAZADO,149.56
1.4,0.9,24,0.03,0.25,24,0.2,2,38,44.74,1.557,0.047,0.038,1.25,2.25,37.01,22.45,5.93,68.42,0.0578,1.042,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf003_body025_adx24_spr02_slp2.csv,RECHAZADO,149.56
1.5,0.8,18,0.01,0.25,24,0.15,2,39,48.72,1.553,0.054,0.049,1.23,2.24,33.07,23.8,5.74,74.36,0.0508,1.031,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr15_be08_h18_buf001_body025_adx24_spr015_slp2.csv,RECHAZADO,149.55
1.5,0.8,18,0.02,0.25,24,0.15,2,39,48.72,1.553,0.054,0.049,1.23,2.24,33.07,23.8,5.74,74.36,0.0508,1.031,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr15_be08_h18_buf002_body025_adx24_spr015_slp2.csv,RECHAZADO,149.55
1.4,0.7,24,0.03,0.25,24,0.15,2,39,41.03,1.554,0.047,0.039,1.25,2.24,39.24,22.45,5.74,64.1,0.059,1.037,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf003_body025_adx24_spr015_slp2.csv,RECHAZADO,149.35
1.4,0.8,24,0.01,0.15,26,0.25,2,35,40.0,1.482,0.032,0.023,1.21,1.91,42.05,23.37,5.47,62.86,0.0381,1.517,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf001_body015_adx26_spr025_slp2.csv,RECHAZADO,149.22
1.4,0.8,24,0.01,0.2,26,0.25,2,35,40.0,1.482,0.032,0.023,1.21,1.91,42.05,23.37,5.47,62.86,0.0381,1.517,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf001_body02_adx26_spr025_slp2.csv,RECHAZADO,149.22
1.4,0.8,24,0.02,0.15,26,0.25,2,35,40.0,1.482,0.032,0.023,1.21,1.91,42.05,23.37,5.47,62.86,0.0381,1.517,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf002_body015_adx26_spr025_slp2.csv,RECHAZADO,149.22
1.4,0.8,24,0.02,0.2,26,0.25,2,35,40.0,1.482,0.032,0.023,1.21,1.91,42.05,23.37,5.47,62.86,0.0381,1.517,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf002_body02_adx26_spr025_slp2.csv,RECHAZADO,149.22
1.4,0.9,24,0.03,0.25,24,0.15,2,39,43.59,1.554,0.047,0.04,1.26,2.24,37.01,21.31,5.75,69.23,0.055,1.038,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf003_body025_adx24_spr015_slp2.csv,RECHAZADO,149.22
1.4,0.7,24,0.03,0.25,24,0.2,2,38,42.11,1.554,0.047,0.038,1.25,2.24,39.24,22.45,5.89,65.79,0.059,1.037,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf003_body025_adx24_spr02_slp2.csv,RECHAZADO,149.15
1.6,0.9,24,0.01,0.25,22,0.2,2,42,42.86,1.568,0.056,0.046,1.55,2.5,38.29,21.98,5.95,73.81,0.135,1.075,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body025_adx22_spr02_slp2.csv,RECHAZADO,148.95
1.6,0.9,24,0.02,0.25,22,0.2,2,42,42.86,1.568,0.056,0.046,1.55,2.5,38.29,21.98,5.95,73.81,0.135,1.075,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body025_adx22_spr02_slp2.csv,RECHAZADO,148.95
1.4,0.8,24,0.03,0.15,26,0.15,3,36,41.67,1.372,0.028,0.02,1.33,1.6,39.37,25.32,4.44,61.11,0.0556,1.281,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be08_h24_buf003_body015_adx26_spr015_slp3.csv,RECHAZADO,148.93
1.4,0.8,24,0.03,0.2,26,0.15,3,36,41.67,1.372,0.028,0.02,1.33,1.6,39.37,25.32,4.44,61.11,0.0556,1.281,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be08_h24_buf003_body02_adx26_spr015_slp3.csv,RECHAZADO,148.93
1.4,0.8,24,0.03,0.15,22,0.25,2,43,44.19,1.369,0.025,0.018,1.55,1.79,34.95,23.1,4.16,69.77,0.0534,1.3,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf003_body015_adx22_spr025_slp2.csv,RECHAZADO,148.84
1.4,0.8,24,0.03,0.2,22,0.25,2,43,44.19,1.369,0.025,0.018,1.55,1.79,34.95,23.1,4.16,69.77,0.0534,1.3,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be08_h24_buf003_body02_adx22_spr025_slp2.csv,RECHAZADO,148.84
1.4,0.9,24,0.03,0.15,22,0.25,2,43,44.19,1.369,0.025,0.018,1.55,1.79,34.95,23.1,4.16,69.77,0.0534,1.3,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf003_body015_adx22_spr025_slp2.csv,RECHAZADO,148.84
1.4,0.9,24,0.03,0.2,22,0.25,2,43,44.19,1.369,0.025,0.018,1.55,1.79,34.95,23.1,4.16,69.77,0.0534,1.3,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be09_h24_buf003_body02_adx22_spr025_slp2.csv,RECHAZADO,148.84
1.4,0.7,24,0.01,0.15,26,0.25,2,35,37.14,1.478,0.032,0.023,1.21,1.9,45.18,23.37,5.43,60.0,0.0387,1.51,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf001_body015_adx26_spr025_slp2.csv,RECHAZADO,148.71
1.4,0.7,24,0.01,0.2,26,0.25,2,35,37.14,1.478,0.032,0.023,1.21,1.9,45.18,23.37,5.43,60.0,0.0387,1.51,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf001_body02_adx26_spr025_slp2.csv,RECHAZADO,148.71
1.4,0.7,24,0.02,0.15,26,0.25,2,35,37.14,1.478,0.032,0.023,1.21,1.9,45.18,23.37,5.43,60.0,0.0387,1.51,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf002_body015_adx26_spr025_slp2.csv,RECHAZADO,148.71
1.4,0.7,24,0.02,0.2,26,0.25,2,35,37.14,1.478,0.032,0.023,1.21,1.9,45.18,23.37,5.43,60.0,0.0387,1.51,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr14_be07_h24_buf002_body02_adx26_spr025_slp2.csv,RECHAZADO,148.71
1.4,0.8,24,0.03,0.15,26,0.2,3,35,42.86,1.372,0.028,0.02,1.33,1.6,39.37,25.32,4.57,62.86,0.0556,1.14,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be08_h24_buf003_body015_adx26_spr02_slp3.csv,RECHAZADO,148.69
1.4,0.8,24,0.03,0.2,26,0.2,3,35,42.86,1.372,0.028,0.02,1.33,1.6,39.37,25.32,4.57,62.86,0.0556,1.14,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930_rr14_be08_h24_buf003_body02_adx26_spr02_slp3.csv,RECHAZADO,148.69
1.6,0.9,24,0.01,0.25,22,0.15,2,43,41.86,1.565,0.056,0.048,1.56,2.49,38.29,20.97,5.79,74.42,0.1303,1.072,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf001_body025_adx22_spr015_slp2.csv,RECHAZADO,148.65
1.6,0.9,24,0.02,0.25,22,0.15,2,43,41.86,1.565,0.056,0.048,1.56,2.49,38.29,20.97,5.79,74.42,0.1303,1.072,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2000_20260410_1200_rr16_be09_h24_buf002_body025_adx22_spr015_slp2.csv,RECHAZADO,148.65
1.5,0.9,18,0.01,0.15,22,0.25,3,40,50.0,1.397,0.035,0.026,1.72,1.84,32.37,25.74,4.6,75.0,0.0566,1.116,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h18_buf001_body015_adx22_spr025_slp3.csv,RECHAZADO,148.62
1.5,0.9,18,0.01,0.2,22,0.25,3,40,50.0,1.397,0.035,0.026,1.72,1.84,32.37,25.74,4.6,75.0,0.0566,1.116,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h18_buf001_body02_adx22_spr025_slp3.csv,RECHAZADO,148.62
1.5,0.9,18,0.02,0.15,22,0.25,3,40,50.0,1.397,0.035,0.026,1.72,1.84,32.37,25.74,4.6,75.0,0.0566,1.116,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h18_buf002_body015_adx22_spr025_slp3.csv,RECHAZADO,148.62
1.5,0.9,18,0.02,0.2,22,0.25,3,40,50.0,1.397,0.035,0.026,1.72,1.84,32.37,25.74,4.6,75.0,0.0566,1.116,backtest/results/xau_m5_trades_SELL_ONLY_20241104_2100_20260410_1200_rr15_be09_h18_buf002_body02_adx22_spr025_slp3.csv,RECHAZADO,148.62
1.5,0.7,18,0.01,0.25,24,0.15,2,39,46.15,1.546,0.054,0.048,1.23,2.21,34.73,23.79,5.66,71.79,0.0504,1.018,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930_rr15_be07_h18_buf001_body025_adx24_spr015_slp2.csv,RECHAZADO,148.6
