rr_ratio,breakeven_trigger_r,max_hold_m5_bars,breakout_buffer_atr,body_pct_min,regime_adx_min,min_h1_ema_spread_atr,h1_slope_lookback,trades,win_rate,profit_factor,sharpe,sortino,max_dd_pct,total_return_pct,avg_win,avg_loss,expectancy,timeout_pct,avg_timeout_r,second_half_pf,trades_csv,verdict,score
1.4,0.8,24,0.05,0.3,24,0.1,3,39,43.59,1.437,0.045,0.037,1.58,1.91,36.98,24.3,4.9,64.1,0.0735,0.921,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,130.03
1.5,1.2,24,0.03,0.3,20,0.1,2,48,52.08,1.556,0.074,0.07,1.76,3.02,33.82,23.63,6.29,77.08,0.122,0.964,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.84
1.5,1.2,24,0.05,0.3,20,0.1,2,48,52.08,1.556,0.074,0.07,1.76,3.02,33.82,23.63,6.29,77.08,0.122,0.964,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.84
1.5,0.8,18,0.02,0.25,24,0.1,3,39,48.72,1.433,0.052,0.047,1.56,1.9,33.04,25.76,4.86,71.79,0.0646,0.907,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,129.82
1.5,0.8,18,0.02,0.3,24,0.1,3,39,48.72,1.433,0.052,0.047,1.56,1.9,33.04,25.76,4.86,71.79,0.0646,0.907,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,129.82
1.25,0.8,24,0.03,0.2,24,0.15,2,39,43.59,1.52,0.046,0.037,1.25,2.1,36.1,22.43,5.38,64.1,0.0281,1.007,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.81
1.4,0.8,18,0.02,0.25,24,0.15,2,39,48.72,1.517,0.052,0.046,1.23,2.09,32.27,23.78,5.35,71.79,0.0064,1.01,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.72
1.4,0.8,18,0.02,0.3,24,0.15,2,39,48.72,1.517,0.052,0.046,1.23,2.09,32.27,23.78,5.35,71.79,0.0064,1.01,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.72
1.5,0.8,18,0.02,0.25,26,0.2,3,35,48.57,1.409,0.039,0.032,1.24,1.71,34.7,27.91,4.89,68.57,0.0601,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,129.71
1.5,0.8,18,0.02,0.3,26,0.2,3,35,48.57,1.409,0.039,0.032,1.24,1.71,34.7,27.91,4.89,68.57,0.0601,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,129.71
1.25,0.8,24,0.03,0.2,24,0.2,2,38,44.74,1.52,0.045,0.035,1.25,2.1,36.1,22.43,5.53,65.79,0.0281,1.007,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.61
1.25,0.8,24,0.02,0.25,20,0.1,3,47,44.68,1.416,0.058,0.055,1.75,2.17,35.24,24.89,4.62,61.7,0.0554,0.915,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,129.6
1.25,0.8,24,0.02,0.25,20,0.1,2,48,43.75,1.41,0.058,0.055,1.75,2.2,36.12,24.46,4.59,62.5,0.0556,0.932,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.53
1.25,1.2,24,0.03,0.2,20,0.1,2,49,51.02,1.397,0.044,0.036,1.76,2.33,32.87,24.51,4.76,71.43,0.0836,1.092,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.31
1.4,1.0,24,0.03,0.2,24,0.1,2,40,45.0,1.444,0.045,0.037,1.75,2.02,36.51,22.76,5.05,70.0,0.0733,1.051,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,129.31
1.25,0.8,18,0.02,0.2,24,0.2,3,37,48.65,1.523,0.049,0.041,1.24,2.03,32.75,24.18,5.47,67.57,-0.0179,1.06,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,129.23
1.5,1.2,18,0.05,0.2,20,0.15,3,47,57.45,1.367,0.027,0.021,1.74,2.03,28.05,27.69,4.33,80.85,0.0812,1.386,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,128.85
1.4,1.2,18,0.02,0.2,26,0.2,2,36,52.78,1.332,0.035,0.03,1.41,1.61,34.08,28.59,4.48,72.22,0.0482,1.105,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.84
1.25,1.0,24,0.02,0.2,26,0.2,2,36,44.44,1.372,0.035,0.028,1.77,1.77,40.85,25.08,4.92,63.89,-0.0081,1.219,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.8
1.4,1.2,24,0.03,0.25,26,0.2,2,36,47.22,1.34,0.026,0.019,1.48,1.62,37.45,25.01,4.49,72.22,0.0484,1.387,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.64
1.4,1.2,24,0.03,0.3,26,0.2,2,36,47.22,1.34,0.026,0.019,1.48,1.62,37.45,25.01,4.49,72.22,0.0484,1.387,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.64
1.4,1.2,24,0.05,0.2,26,0.2,2,36,47.22,1.34,0.026,0.019,1.48,1.62,37.45,25.01,4.49,72.22,0.0484,1.387,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.64
1.4,1.2,24,0.05,0.25,26,0.2,2,36,47.22,1.34,0.026,0.019,1.48,1.62,37.45,25.01,4.49,72.22,0.0484,1.387,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.64
1.4,1.2,24,0.05,0.3,26,0.2,2,36,47.22,1.34,0.026,0.019,1.48,1.62,37.45,25.01,4.49,72.22,0.0484,1.387,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.64
1.5,0.8,24,0.03,0.25,24,0.1,2,40,42.5,1.438,0.049,0.04,1.74,1.99,38.48,23.94,4.98,65.0,0.0578,0.988,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.63
1.5,0.8,24,0.03,0.3,24,0.1,2,40,42.5,1.438,0.049,0.04,1.74,1.99,38.48,23.94,4.98,65.0,0.0578,0.988,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.63
1.5,0.8,24,0.05,0.2,24,0.1,2,40,42.5,1.438,0.049,0.04,1.74,1.99,38.48,23.94,4.98,65.0,0.0578,0.988,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.63
1.5,0.8,24,0.05,0.25,24,0.1,2,40,42.5,1.438,0.049,0.04,1.74,1.99,38.48,23.94,4.98,65.0,0.0578,0.988,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.63
1.5,0.8,24,0.05,0.3,24,0.1,2,40,42.5,1.438,0.049,0.04,1.74,1.99,38.48,23.94,4.98,65.0,0.0578,0.988,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.63
1.5,1.0,24,0.02,0.25,20,0.1,2,48,45.83,1.424,0.062,0.058,2.05,2.51,38.22,24.6,5.22,68.75,0.0915,0.931,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.62
1.25,1.0,24,0.02,0.2,26,0.1,2,37,43.24,1.369,0.035,0.029,1.78,1.76,40.85,23.87,4.76,64.86,-0.0085,1.215,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.5
1.25,1.0,24,0.02,0.2,26,0.15,2,37,43.24,1.369,0.035,0.029,1.78,1.76,40.85,23.87,4.76,64.86,-0.0085,1.215,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.5
1.4,1.2,24,0.03,0.25,26,0.1,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.03,0.25,26,0.15,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.03,0.3,26,0.1,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.03,0.3,26,0.15,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.05,0.2,26,0.1,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.05,0.2,26,0.15,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.05,0.25,26,0.1,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.05,0.25,26,0.15,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.05,0.3,26,0.1,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.4,1.2,24,0.05,0.3,26,0.15,2,37,45.95,1.338,0.026,0.019,1.49,1.61,37.45,23.8,4.34,72.97,0.046,1.383,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.46
1.5,1.2,18,0.02,0.25,24,0.15,2,39,53.85,1.527,0.054,0.048,1.23,2.4,33.13,25.32,6.15,79.49,0.0902,1.08,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.25
1.5,1.2,18,0.02,0.3,24,0.15,2,39,53.85,1.527,0.054,0.048,1.23,2.4,33.13,25.32,6.15,79.49,0.0902,1.08,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,128.25
1.5,1.2,24,0.03,0.25,20,0.1,3,47,51.06,1.394,0.051,0.047,1.75,2.26,33.32,24.94,4.81,74.47,0.1152,1.008,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,128.05
1.5,1.2,24,0.05,0.25,20,0.1,3,47,51.06,1.394,0.051,0.047,1.75,2.26,33.32,24.94,4.81,74.47,0.1152,1.008,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,128.05
1.25,0.8,18,0.02,0.2,24,0.15,2,39,48.72,1.504,0.05,0.044,1.23,2.03,31.97,23.77,5.22,69.23,-0.0159,1.004,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.98
1.25,1.2,24,0.05,0.2,20,0.1,2,49,51.02,1.387,0.044,0.036,1.76,2.27,32.63,24.51,4.64,71.43,0.0802,1.075,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.89
1.25,1.2,24,0.03,0.25,20,0.15,2,47,51.06,1.4,0.047,0.042,1.75,2.15,31.37,23.38,4.57,74.47,0.0802,1.043,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.84
1.25,1.2,24,0.05,0.25,20,0.15,2,47,51.06,1.4,0.047,0.042,1.75,2.15,31.37,23.38,4.57,74.47,0.0802,1.043,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.84
1.25,0.8,24,0.03,0.25,24,0.15,2,39,43.59,1.505,0.046,0.037,1.25,2.04,35.75,22.43,5.23,64.1,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.83
1.25,0.8,24,0.03,0.3,24,0.15,2,39,43.59,1.505,0.046,0.037,1.25,2.04,35.75,22.43,5.23,64.1,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.83
1.25,0.8,24,0.05,0.2,24,0.15,2,39,43.59,1.505,0.046,0.037,1.25,2.04,35.75,22.43,5.23,64.1,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.83
1.25,0.8,24,0.05,0.25,24,0.15,2,39,43.59,1.505,0.046,0.037,1.25,2.04,35.75,22.43,5.23,64.1,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.83
1.25,0.8,24,0.05,0.3,24,0.15,2,39,43.59,1.505,0.046,0.037,1.25,2.04,35.75,22.43,5.23,64.1,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.83
1.25,1.2,24,0.03,0.25,20,0.2,2,46,52.17,1.402,0.046,0.041,1.75,2.16,31.37,24.41,4.69,73.91,0.0831,1.046,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.81
1.25,1.2,24,0.05,0.25,20,0.2,2,46,52.17,1.402,0.046,0.041,1.75,2.16,31.37,24.41,4.69,73.91,0.0831,1.046,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.81
1.5,0.8,18,0.02,0.2,24,0.2,2,38,47.37,1.524,0.052,0.045,1.41,2.12,34.23,23.79,5.57,73.68,0.0442,0.982,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.75
1.4,1.2,18,0.02,0.2,20,0.15,3,47,57.45,1.465,0.041,0.037,1.74,2.59,30.17,27.79,5.5,76.6,0.0491,1.373,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,127.67
1.25,0.8,24,0.03,0.25,24,0.2,2,38,44.74,1.505,0.045,0.035,1.25,2.04,35.75,22.43,5.37,65.79,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.61
1.25,0.8,24,0.03,0.3,24,0.2,2,38,44.74,1.505,0.045,0.035,1.25,2.04,35.75,22.43,5.37,65.79,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.61
1.25,0.8,24,0.05,0.2,24,0.2,2,38,44.74,1.505,0.045,0.035,1.25,2.04,35.75,22.43,5.37,65.79,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.61
1.25,0.8,24,0.05,0.25,24,0.2,2,38,44.74,1.505,0.045,0.035,1.25,2.04,35.75,22.43,5.37,65.79,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.61
1.25,0.8,24,0.05,0.3,24,0.2,2,38,44.74,1.505,0.045,0.035,1.25,2.04,35.75,22.43,5.37,65.79,0.0233,0.983,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.61
1.4,1.2,18,0.02,0.2,26,0.2,3,35,54.29,1.38,0.036,0.03,1.24,1.79,34.09,29.33,5.1,71.43,0.0636,1.085,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,127.47
1.4,1.0,24,0.03,0.25,24,0.1,2,40,45.0,1.43,0.045,0.037,1.75,1.96,36.17,22.76,4.9,70.0,0.069,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.43
1.4,1.0,24,0.03,0.3,24,0.1,2,40,45.0,1.43,0.045,0.037,1.75,1.96,36.17,22.76,4.9,70.0,0.069,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.43
1.4,1.0,24,0.05,0.2,24,0.1,2,40,45.0,1.43,0.045,0.037,1.75,1.96,36.17,22.76,4.9,70.0,0.069,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.43
1.4,1.0,24,0.05,0.25,24,0.1,2,40,45.0,1.43,0.045,0.037,1.75,1.96,36.17,22.76,4.9,70.0,0.069,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.43
1.4,1.0,24,0.05,0.3,24,0.1,2,40,45.0,1.43,0.045,0.037,1.75,1.96,36.17,22.76,4.9,70.0,0.069,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.43
1.4,1.2,18,0.02,0.2,24,0.1,3,39,53.85,1.403,0.049,0.044,1.56,1.97,32.66,27.15,5.05,74.36,0.0674,0.972,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,127.41
1.25,0.8,24,0.03,0.2,26,0.1,3,36,41.67,1.323,0.026,0.019,1.33,1.39,37.93,25.3,3.86,58.33,0.0145,1.21,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,127.24
1.25,0.8,24,0.03,0.2,26,0.15,3,36,41.67,1.323,0.026,0.019,1.33,1.39,37.93,25.3,3.86,58.33,0.0145,1.21,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,127.24
1.25,1.2,18,0.02,0.2,24,0.15,2,39,53.85,1.483,0.05,0.043,1.23,2.2,32.13,25.28,5.63,74.36,0.0308,1.057,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,127.21
1.25,0.8,18,0.02,0.25,24,0.2,3,37,48.65,1.508,0.049,0.041,1.24,1.96,32.41,24.18,5.31,67.57,-0.0227,1.034,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,127.2
1.25,0.8,18,0.02,0.3,24,0.2,3,37,48.65,1.508,0.049,0.041,1.24,1.96,32.41,24.18,5.31,67.57,-0.0227,1.034,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,127.2
1.25,1.0,24,0.02,0.25,26,0.2,2,36,44.44,1.359,0.035,0.028,1.77,1.71,40.47,25.08,4.75,63.89,-0.0133,1.193,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.98
1.25,1.0,24,0.02,0.3,26,0.2,2,36,44.44,1.359,0.035,0.028,1.77,1.71,40.47,25.08,4.75,63.89,-0.0133,1.193,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.98
1.25,1.0,24,0.02,0.25,26,0.1,2,37,43.24,1.357,0.035,0.029,1.78,1.7,40.47,23.87,4.6,64.86,-0.0134,1.189,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.8
1.25,1.0,24,0.02,0.25,26,0.15,2,37,43.24,1.357,0.035,0.029,1.78,1.7,40.47,23.87,4.6,64.86,-0.0134,1.189,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.8
1.25,1.0,24,0.02,0.3,26,0.1,2,37,43.24,1.357,0.035,0.029,1.78,1.7,40.47,23.87,4.6,64.86,-0.0134,1.189,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.8
1.25,1.0,24,0.02,0.3,26,0.15,2,37,43.24,1.357,0.035,0.029,1.78,1.7,40.47,23.87,4.6,64.86,-0.0134,1.189,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.8
1.25,1.0,18,0.02,0.2,20,0.2,3,46,54.35,1.319,0.035,0.029,1.74,1.77,29.26,27.73,3.84,71.74,-0.0057,1.121,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.79
1.4,0.8,24,0.03,0.3,20,0.1,3,47,46.81,1.414,0.061,0.056,1.93,2.18,33.76,25.01,4.63,68.09,0.1051,0.819,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.75
1.4,0.8,24,0.05,0.3,20,0.1,3,47,46.81,1.414,0.061,0.056,1.93,2.18,33.76,25.01,4.63,68.09,0.1051,0.819,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.75
1.25,1.0,24,0.03,0.3,20,0.1,3,47,48.94,1.415,0.06,0.053,1.94,2.18,32.35,23.9,4.65,70.21,0.0871,0.84,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.74
1.25,1.0,24,0.05,0.3,20,0.1,3,47,48.94,1.415,0.06,0.053,1.94,2.18,32.35,23.9,4.65,70.21,0.0871,0.84,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.74
1.5,1.2,18,0.02,0.3,20,0.2,3,45,57.78,1.492,0.06,0.056,1.24,2.5,29.21,26.8,5.57,82.22,0.0812,1.061,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.74
1.4,1.2,18,0.03,0.2,20,0.15,3,47,57.45,1.352,0.026,0.02,1.74,1.95,27.71,27.68,4.14,78.72,0.0517,1.373,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.73
1.5,0.8,24,0.03,0.3,20,0.1,2,48,45.83,1.42,0.065,0.06,2.04,2.27,34.93,24.59,4.74,68.75,0.0927,0.813,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.69
1.5,0.8,24,0.05,0.3,20,0.1,2,48,45.83,1.42,0.065,0.06,2.04,2.27,34.93,24.59,4.74,68.75,0.0927,0.813,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.69
1.5,1.2,18,0.02,0.25,20,0.15,3,46,56.52,1.353,0.044,0.044,1.74,1.96,28.92,27.79,4.27,80.43,0.0796,1.139,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.62
1.25,1.2,18,0.02,0.25,24,0.2,3,37,54.05,1.486,0.048,0.041,1.24,2.13,32.53,25.76,5.75,72.97,0.028,1.085,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.39
1.25,1.2,18,0.02,0.3,24,0.2,3,37,54.05,1.486,0.048,0.041,1.24,2.13,32.53,25.76,5.75,72.97,0.028,1.085,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.39
1.5,1.0,24,0.03,0.25,20,0.15,2,47,46.81,1.389,0.044,0.039,1.75,2.09,33.94,23.37,4.45,72.34,0.0795,1.026,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.32
1.5,1.0,24,0.05,0.25,20,0.15,2,47,46.81,1.389,0.044,0.039,1.75,2.09,33.94,23.37,4.45,72.34,0.0795,1.026,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.32
1.5,0.8,24,0.05,0.2,20,0.1,3,48,45.83,1.399,0.042,0.033,1.93,2.28,36.35,25.99,4.75,64.58,0.0831,1.083,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,126.29
1.5,1.0,24,0.03,0.25,20,0.2,2,46,47.83,1.391,0.044,0.038,1.75,2.1,33.94,24.39,4.57,71.74,0.0824,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.29
1.5,1.0,24,0.05,0.25,20,0.2,2,46,47.83,1.391,0.044,0.038,1.75,2.1,33.94,24.39,4.57,71.74,0.0824,1.029,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.29
1.5,1.2,18,0.02,0.2,20,0.1,2,49,55.1,1.331,0.039,0.035,1.74,2.06,30.68,28.29,4.2,77.55,0.0696,1.103,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.08
1.25,1.0,24,0.02,0.2,24,0.1,2,40,45.0,1.529,0.059,0.051,1.75,2.42,38.83,22.85,6.05,65.0,0.0416,0.997,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,126.01
1.25,0.8,18,0.02,0.25,24,0.15,2,39,48.72,1.489,0.05,0.044,1.23,1.97,31.65,23.77,5.06,69.23,-0.0203,0.98,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,125.98
1.25,0.8,18,0.02,0.3,24,0.15,2,39,48.72,1.489,0.05,0.044,1.23,1.97,31.65,23.77,5.06,69.23,-0.0203,0.98,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,125.98
1.5,0.8,18,0.02,0.25,24,0.2,2,38,47.37,1.509,0.052,0.045,1.41,2.06,33.89,23.78,5.41,73.68,0.0399,0.958,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,125.75
1.5,0.8,18,0.02,0.3,24,0.2,2,38,47.37,1.509,0.052,0.045,1.41,2.06,33.89,23.78,5.41,73.68,0.0399,0.958,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1700_20260409_0930.csv,RECHAZADO,125.75
1.4,1.2,18,0.02,0.25,24,0.1,3,39,53.85,1.391,0.049,0.044,1.56,1.91,32.37,27.15,4.9,74.36,0.0633,0.954,backtest/results/xau_m5_trades_SELL_ONLY_20241101_1800_20260409_0930.csv,RECHAZADO,125.73
